DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_066_22_00_2019_067_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70045 79251184000  70055 43281184000
INIREV 48306
OBSINF SLR n = 85
OBSINF GPC n = 11692
OBSINF GPP n = 11692
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 93 103 63 mm, 231 243 172 mu/s
QUALCO RMS_Obs_Laser            = 31 mm; n = 85,  elim = 0
QUALCO RMS_Obs_GPScode          = 460 mm; n = 11107, elim = 585
QUALCO RMS_Obs_GPSphase         = 6 mm; n = 11107, elim = 585
TFRAME TT
TT-UTC 69184 ms
RFRAME CTS
MRELAT  Post Newt. IERS-2003
MNUTAT  IAU200OA compl.+off.
MPOTER  COMB-Projekt D1 + CH
MPOLUN  FERRARI77
METID   IERS-Conv. (1996)
MOTID   EOT11a, Load Love Nu
MATMOS  DTM 94bis
MALBED  No Albedo
MEPHEM  DE200/LE200
COMENT The ORBIT line marks end of the header and start of the trajectory records
 7005538421184000  1890260735 -6065015399 -2673993558-23294620236 23266081496-69407739997      0      0  -3000    0 WD 
 7005538451184000  1819516233 -5991767342 -2880709539-23862390383 25561837624-68390337376      0      0  -3000    0 WD 
 7005538481184000  1747122581 -5911670414 -3084260715-24393974594 27831554532-67298070719      0      0  -3000    0 WD 
 7005538511184000  1673189023 -5824806687 -3284424340-24888923075 30072600525-66132183860      0      0  -3000    0 WD 
 7005538541184000  1597826077 -5731266081 -3480981520-25346838763 32282377409-64894001602      0      0  -3000    0 WD 
 7005538571184000  1521145369 -5631146254 -3673717455-25767377575 34458324011-63584927405      0      0  -3000    0 WD 
 7005538601184000  1443259481 -5524552489 -3862421670-26150248291 36597919254-62206440909      0      0  -3000    0 WD 
 7005538631184000  1364281788 -5411597570 -4046888239-26495212530 38698684554-60760095543      0      0  -3000    0 WD 
 7005538661184000  1284326300 -5292401647 -4226916008-26802084890 40758186195-59247516816      0      0  -2000    0 WD 
 7005538691184000  1203507504 -5167092104 -4402308800-27070732987 42774038354-57670400372      0      0  -2000    0 WD 
 7005538721184000  1121940207 -5035803404 -4572875633-27301076997 44743905577-56030509438      0      0  -2000    0 WD 
 7005538751184000  1039739376 -4898676940 -4738430909-27493089093 46665504867-54329673006      0      0  -2000    0 WD 
 7005538781184000   957019983 -4755860872 -4898794617-27646793193 48536608370-52569784142      0      0  -2000    0 WD 
 7005538811184000   873896851 -4607509958 -5053792515-27762264852 50355046243-50752797821      0      0  -2000    0 WD 
 7005538841184000   790484501 -4453785372 -5203256318-27839631005 52118709556-48880728182      0      0  -2000    0 WD 
 7005538871184000   706896995 -4294854523 -5347023869-27879069158 53825552470-46955645372      0      0  -2000    0 WD 
 7005538901184000   623247788 -4130890861 -5484939299-27880806553 55473593724-44979673174      0      0  -2000    0 WD 
 7005538931184000   539649581 -3962073679 -5616853192-27845119655 57060918633-42954986910      0      0  -2000    0 WD 
 7005538961184000   456214171 -3788587914 -5742622730-27772333458 58585681173-40883810760      0      0  -2000    0 WD 
 7005538991184000   373052309 -3610623933 -5862111836-27662820540 60046105673-38768415187      0      0  -2000    0 WD 
 7005539021184000   290273557 -3428377324 -5975191314-27517000170 61440488555-36611114672      0      0  -1000    0 WD 
 7005539051184000   207986152 -3242048675 -6081738974-27335337490 62767200216-34414265228      0      0  -1000    0 WD 
 7005539081184000   126296866 -3051843350 -6181639750-27118342661 64024686565-32180261680      0      0  -1000    0 WD 
 7005539111184000    45310875 -2857971261 -6274785820-26866569879 65211470348-29911535280      0      0  -1000    0 WD 
 7005539141184000   -34868372 -2660646632 -6361076703-26580616368 66326152840-27610551289      0      0  -1000    0 WD 
 7005539171184000  -114139280 -2460087766 -6440419365-26261121388 67367415407-25279805902      0      0  -1000    0 WD 
 7005539201184000  -192402237 -2256516800 -6512728301-25908765014 68334020191-22921823094      0      0  -1000    0 WD 
 7005539231184000  -269559727 -2050159463 -6577925616-25524266565 69224810160-20539152840      0      0  -1000    0 LD 
 7005539261184000  -345516451 -1841244832 -6635941105-25108383414 70038710677-18134370533      0      0  -1000    0 WD 
 7005539291184000  -420179436 -1630005080 -6686712324-24661910215 70774732558-15710074042      0      0      0    0 WD 
 7005539321184000  -493458151 -1416675221 -6730184650-24185677411 71431972946-13268879220      0      0      0    0 WD 
 7005539351184000  -565264605 -1201492844 -6766311332-23680549611 72009614991-10813417503      0      0      0    0 LD 
 7005539381184000  -635513451  -984697862 -6795053533-23147424629 72506928979 -8346334094      0      0      0    0 WD 
 7005539411184000  -704122084  -766532242 -6816380370-22587232595 72923273672 -5870284736      0      0      0    0 WD 
 7005539441184000  -771010739  -547239745 -6830268938-22000934652 73258096359 -3387932083      0      0      0    0 WD 
 7005539471184000  -836102576  -327065654 -6836704327-21389521268 73510932103  -901943318      0      0      0    0 WD 
 7005539501184000  -899323769  -106256519 -6835679632-20754010677 73681403666  1585010986      0      0      0    0 WA 
 7005539531184000  -960603587   114940112 -6827195968-20095447641 73769222648  4070258065      0      0      0    0 WA 
 7005539561184000 -1019874471   336275963 -6811262464-19414902108 73774191213  6551125113      0      0      0    0 LA 
 7005539591184000 -1077072110   557502301 -6787896267-18713467552 73696203821  9024942597      0      0      0    0 LA 
 7005539621184000 -1132135502   778370215 -6757122520-17992259158 73535247903 11489049028      0      0      0    0 LA 
 7005539651184000 -1185007025   998630895 -6718974334-17252412229 73291401753 13940795227      0      0      0    0 LA 
 7005539681184000 -1235632491  1218035899 -6673492746-16495081084 72964832053 16377544991      0      0      0    0 LA 
 7005539711184000 -1283961199  1436337417 -6620726684-15721437704 72555794854 18796674731      0      0      0    0 LA 
 7005539741184000 -1329945992  1653288545 -6560732926-14932669504 72064637495 21195575900      0      0      0    0 LA 
 7005539771184000 -1373543292  1868643557 -6493576049-14129977601 71491798581 23571657825      0      0   1000    0 LA 
 7005539801184000 -1414713148  2082158182 -6419328370-13314576456 70837808316 25922349988      0      0   1000    0 LA 
 7005539831184000 -1453419268  2293589875 -6338069886-12487692949 70103289327 28245105597      0      0   1000    0 WA 
 7005539861184000 -1489629060  2502698101 -6249888193-11650564232 69288956255 30537405751      0      0   1000    0 WA 
 7005539891184000 -1523313653  2709244601 -6154878396-10804435525 68395614126 32796763051      0      0   1000    0 WA 
 7005539921184000 -1554447924  2912993667 -6053143012 -9950557772 67424156158 35020723658      0      0   1000    0 WA 
 7005539951184000 -1583010506  3113712399 -5944791872 -9090185693 66375562774 37206867621      0      0   1000    0 WA 
 7005539981184000 -1608983801  3311170973 -5829942009 -8224577029 65250902460 39352810089      0      0   1000    0 WA 
 7005540011184000 -1632353991  3505142901 -5708717560 -7354991635 64051332348 41456204856      0      0   1000    0 WA 
 7005540041184000 -1653111035  3695405299 -5581249633 -6482689637 62778097035 43514748095      0      0   2000    0 WA 
 7005540071184000 -1671248671  3881739146 -5447676184 -5608929591 61432527045 45526180826      0      0   2000    0 WA 
 7005540101184000 -1686764410  4063929540 -5308141872 -4734966865 60016037952 47488291194      0      0   2000    0 WA 
 7005540131184000 -1699659520  4241765952 -5162797922 -3862051968 58530129449 49398917276      0      0   2000    0 WA 
 7005540161184000 -1709939013  4415042477 -5011801964 -2991428815 56976383838 51255949966      0      0   2000    0 WA 
 7005540191184000 -1717611621  4583558078 -4855317872 -2124333002 55356464265 53057335534      0      0   2000    0 WA 
 7005540221184000 -1722689765  4747116828 -4693515596 -1261990056 53672112967 54801077945      0      0   2000    0 WA 
 7005540251184000 -1725189528  4905528141 -4526570985  -405613757 51925149491 56485241015      0      0   2000    0 WA 
 7005540281184000 -1725130615  5058607005 -4354665606   443595450 50117469027 58107950470      0      0   2000    0 WA 
 7005540311184000 -1722536309  5206174205 -4177986549  1284452022 48251040874 59667396200      0      0   2000    0 WA 
 7005540341184000 -1717433425  5348056542 -3996726238  2115787046 46327906384 61161835022      0      0   2000    0 WA 
 7005540371184000 -1709852259  5484087045 -3811082222  2936450377 44350176101 62589592776      0      0   3000    0 WA 
 7005540401184000 -1699826525  5614105178 -3621256968  3745312404 42320027603 63949065466      0      0   3000    0 WA 
 7005540431184000 -1687393295  5737957034 -3427457649  4541264824 40239703907 65238720971      0      0   3000    0 WA 
 7005540461184000 -1672592932  5855495531 -3229895920  5323221497 38111511581 66457101190      0      0   3000    0 WA 
 7005540491184000 -1655469025  5966580601 -3028787701  6090120024 35937818841 67602824348      0      0   3000    0 WA 
 7005540521184000 -1636068308  6071079369 -2824352937  6840923667 33721053227 68674587593      0      0   3000    0 WA 
 7005540551184000 -1614440588  6168866329 -2616815360  7574623219 31463698537 69671169314      0      0   3000    0 WA 
 7005540581184000 -1590638654  6259823507 -2406402244  8290238491 29168291575 70591431015      0      0   3000    0 WA 
 7005540611184000 -1564718192  6343840611 -2193344150  8986819760 26837418447 71434319229      0      0   3000    0 WA 
 7005540641184000 -1536737688  6420815181 -1977874672  9663449162 24473710161 72198866453      0      0   3000    0 WA 
 7005540671184000 -1506758335  6490652708 -1760230177 10319241568 22079839348 72884190805      0      0   3000    0 WA 
 7005540701184000 -1474843929  6553266766 -1540649550 10953345345 19658518852 73489496001      0      0   3000    0 WA 
 7005540731184000 -1441060770  6608579123 -1319373932 11564943636 17212501037 74014073188      0      0   3000    0 WA 
 7005540761184000 -1405477554  6656519863 -1096646459 12153255999 14744574787 74457304544      0      0   3000    0 WA 
 7005540791184000 -1368165264  6697027482  -872711979 12717539489 12257559644 74818665234      0      0   3000    0 WA 
 7005540821184000 -1329197052  6730048976  -647816774 13257089554  9754301055 75097722507      0      0   3000    0 WA 
 7005540851184000 -1288648126  6755539914  -422208292 13771241624  7237668620 75294135136      0      0   3000    0 WA 
 7005540881184000 -1246595625  6773464505  -196134859 14259372583  4710554295 75407655510      0      0   3000    0 LA 
 7005540911184000 -1203118494  6783795667    30154594 14720900902  2175867751 75438131848      0      0   3000    0 LA 
 7005540941184000 -1158297363  6786515062   256410829 15155286379  -363468792 75385508516      0      0   3000    0 LA 
 7005540971184000 -1112214418  6781613134   482384583 15562031047 -2904524819 75249825774      0      0   3000    0 WA 
 7005541001184000 -1064953274  6769089128   707826857 15940680423 -5444365581 75031219377      0      0   3000    0 WA 
 7005541031184000 -1016598843  6748951091   932489203 16290824192 -7980056070 74729920225      0      0   3000    0 WA 
 7005541061184000  -967237201  6721215873  1156124008 16612096753-10508664958 74346253696      0      0   3000    0 LA 
 7005541091184000  -916955455  6685909107  1378484774 16904177768-13027268336 73880638748      0      0   3000    0 WA 
 7005541121184000  -865841603  6643065182  1599326400 17166792603-15532953390 73333586822      0      0   3000    0 WA 
 7005541151184000  -813984396  6592727205  1818405457 17399712339-18022821522 72705700613      0      0   3000    0 LA 
 7005541181184000  -761473209  6534946952  2035480460 17602753613-20493991184 71997673502      0      0   3000    0 LA 
 7005541211184000  -708397892  6469784818  2250312138 17775778795-22943601078 71210288976      0      0   3000    0 LA 
 7005541241184000  -654848645  6397309744  2462663707 17918696119-25368813212 70344420110      0      0   3000    0 LA 
 7005541271184000  -600915871  6317599148  2672301134 18031459704-27766816881 69401029703      0      0   3000    0 LA 
 7005541301184000  -546690042  6230738831  2878993412 18114069949-30134834325 68381169065      0      0   3000    0 LA 
 7005541331184000  -492261559  6136822870  3082512812 18166573630-32470125557 67285974102      0      0   3000    0 LA 
 7005541361184000  -437720617  6035953506  3282635134 18189062129-34769988981 66116659541      0      0   3000    0 LA 
 7005541391184000  -383157069  5928241033  3479139942 18181669355-37031756580 64874520647      0      0   3000    0 LA 
 7005541421184000  -328660305  5813803694  3671810815 18144573316-39252798954 63560941580      0      0   3000    0 LA 
 7005541451184000  -274319110  5692767545  3860435618 18077997835-41430537703 62177392326      0      0   3000    0 LA 
 7005541481184000  -220221531  5565266297  4044806745 17982211327-43562448696 60725421659      0      0   3000    0 LA 
 7005541511184000  -166454743  5431441149  4224721351 17857525392-45646065002 59206655816      0      0   2000    0 LA 
 7005541541184000  -113104925  5291440608  4399981582 17704294819-47678982291 57622794580      0      0   2000    0 LA 
 7005541571184000   -60257122  5145420296  4570394787 17522918199-49658860916 55975604070      0      0   2000    0 LA 
 7005541601184000    -7995123  4993542762  4735773703 17313835354-51583422691 54266912052      0      0   2000    0 LA 
 7005541631184000    43598662  4835977297  4895936647 17077524905-53450449306 52498610386      0      0   2000    0 LA 
 7005541661184000    94443316  4672899757  5050707710 16814505129-55257786599 50672656112      0      0   2000    0 LA 
 7005541691184000   144459539  4504492357  5199916950 16525333154-57003347126 48791069632      0      0   2000    0 LA 
 7005541721184000   193569756  4330943471  5343400578 16210603157-58685113209 46855935214      0      0   2000    0 LA 
 7005541751184000   241698230  4152447416  5481001156 15870946202-60301143446 44869398247      0      0   2000    0 LA 
 7005541781184000   288771172  3969204211  5612567763 15507029440-61849576196 42833658395      0      0   2000    0 LA 
 7005541811184000   334716847  3781419342  5737956152 15119554032-63328629101 40750965637      0      0   2000    0 LA 
 7005541841184000   379465670  3589303521  5857028902 14709253466-64736600122 38623618900      0      0   2000    0 LA 
 7005541871184000   422950306  3393072445  5969655555 14276892778-66071869259 36453963009      0      0   1000    0 LA 
 7005541901184000   465105761  3192946548  6075712757 13823267918-67332899077 34244386284      0      0   1000    0 LA 
 7005541931184000   505869474  2989150746  6175084381 13349204594-68518236263 31997319116      0      0   1000    0 LA 
 7005541961184000   545181403  2781914193  6267661651 12855556686-69626513803 29715231717      0      0   1000    0 LA 
 7005541991184000   582984110  2571470005  6353343257 12343204882-70656452849 27400631232      0      0   1000    0 LA 
