 7001543341184000  -852971818 -2091114009 -6514794022 -4464024588 72968914473-22847230548      0      0  -1000    0 WD 
 7001543371184000  -865418565 -1871085400 -6579766323 -3832528577 73703094600-20463748964      0      0  -1000    0 WD 
 7001543401184000  -875959842 -1648978209 -6637554482 -3193885234 74354510767-18058234079      0      0  -1000    0 WD 
 7001543431184000  -884575782 -1425041809 -6688096291 -2549147555 74922456415-15633283478      0      0      0    0 LD 
 7001543461184000  -891249694 -1199527558 -6731337363 -1899377347 75406317236-13191514010      0      0      0    0 LD 
 7001543491184000  -895968083  -972688515 -6767231189 -1245643633 75805572588-10735559125      0      0      0    0 WD 
 7001543521184000  -898720667  -744779157 -6795739178  -589021134 76119796332 -8268064500      0      0      0    0 WD 
 7001543551184000  -899500399  -516055104 -6816830690    69411123 76348655442 -5791684224      0      0      0    0 WD 
 7001543581184000  -898303473  -286772834 -6830483058   728571211 76491908475 -3309079355      0      0      0    0 WD 
 7001543611184000  -895129328   -57189412 -6836681609  1387375595 76549405566  -822917275      0      0      0    0 WD 
 7001543641184000  -889980659   172437783 -6835419677  2044740377 76521089564  1664129523      0      0      0    0 WA 
