DSIDP TDX-ORB-3-RSO+CTS-RSG_2019_067_22_00_2019_068_12_00
COMENT TerraSAR-X SST Two-Step Processing
COMENT For best results cut the orbit to the period
COMENT 22:50:00 - 10:50:00
COSPAR 2010-030A
PERIOD  70055 79251184000  70065 43281184000
INIREV 48321
OBSINF SLR n = 16
OBSINF GPC n = 11723
OBSINF GPP n = 11723
PARAMS MNA EX  EY  EZ  EXD EYD EZD BTC BTS BTD BTT BNC BNS BND BNT
QUALCO Sta_Dev_Initial_Elements = 8 11 12 mm, 20 19 21 mu/s
 7006513191184000  1651724254  2196371850  6305977988 61025112930 36716568623-28702449358      0      0  -1000    0 LD 
 7006513221184000  1834102722  2304902342  6216417378 60548662507 35630841828-30999179503      0      0  -1000    0 LD 
 7006513251184000  2014945193  2410120145  6120016835 60001179140 34508360902-33261986749      0      0  -1000    0 LD 
 7006513281184000  2194039188  2511917278  6016881869 59383089397 33350652457-35488383153      0      0  -1000    0 LD 
 7006513311184000  2371173631  2610190395  5907125399 58694904120 32159279895-37675918239      0      0  -1000    0 LD 
 7006513341184000  2546139109  2704840891  5790867633 57937218493 30935841525-39822181857      0      0  -1000    0 LD 
 7006513371184000  2718728118  2795775008  5668235947 57110711638 29681968832-41924807371      0      0  -1000    0 LD 
 7006513401184000  2888735317  2882903931  5539364748 56216146039 28399324289-43981474730      0      0  -2000    0 LD 
 7006513431184000  3055957778  2966143873  5404395329 55254366800 27089599248-45989913491      0      0  -2000    0 LD 
 7006513461184000  3220195228  3045416163  5263475716 54226300100 25754512027-47947905841      0      0  -2000    0 LD 
 7006513491184000  3381250294  3120647325  5116760505 53132951192 24395805534-49853288772      0      0  -2000    0 LD 
 7006513521184000  3538928734  3191769142  4964410701 51975403474 23015244694-51703955396      0      0  -2000    0 LD 
 7006513551184000  3693039674  3258718722  4806593541 50754818033 21614613787-53497856498      0      0  -2000    0 LD 
 7006513581184000  3843395841  3321438555  4643482321 49472433725 20195713874-55233000770      0      0  -2000    0 WD 
 7006513611184000  3989813793  3379876552  4475256227 48129568134 18760360891-56907455988      0      0  -2000    0 LD 
 7006513641184000  4132114162  3433986098  4302100147 46727618054 17310386215-58519351871      0      0  -2000    0 LD 
 7006513671184000  4270121891  3483726095  4124204479 45268060249 15847637461-60066887518      0      0  -2000    0 LD 
 7006513701184000  4403666466  3529061007  3941764907 43752446981 14373972830-61548340216      0      0  -2000    0 LD 
 7006513731184000  4532582136  3569960878  3754982168 42182398905 12891254210-62962064530      0      0  -3000    0 LD 
 7006513761184000  4656708110  3606401342  3564061823 40559603771 11401345250-64306488621      0      0  -3000    0 LD 
 7006513791184000  4775888764  3638363624  3369214036 38885816298  9906110452-65580115235      0      0  -3000    0 LD 
 7006513821184000  4889973834  3665834542  3170653352 37162857078  8407413661-66781523872      0      0  -3000    0 LD 
 7006513851184000  4998818618  3688806505  2968598455 35392612086  6907116009-67909373701      0      0  -3000    0 WD 
 7006513881184000  5102284168  3707277493  2763271929 33577030289  5407072830-68962407049      0      0  -3000    0 WD 
 7006513911184000  5200237469  3721251044  2554900005 31718119696  3909131272-69939450648      0      0  -3000    0 LD 
 7006513941184000  5292551620  3730736220  2343712306 29817945368  2415128773-70839416040      0      0  -3000    0 LD 
 7006513971184000  5379105997  3735747581  2129941592 27878628016   926890713-71661301504      0      0  -3000    0 LD 
 7006514001184000  5459786417  3736305140  1913823493 25902341157  -553772602-72404194004      0      0  -3000    0 LD 
 7006514031184000  5534485296  3732434314  1695596247 23891308050 -2025068473-73067270127      0      0  -3000    0 LD 
 7006514061184000  5603101788  3724165870  1475500425 21847799105 -3485224036-73649797067      0      0  -3000    0 LD 
 7006514091184000  5665541928  3711535861  1253778658 19774129279 -4932488587-74151133647      0      0  -3000    0 LD 
 7006514121184000  5721718759  3694585557  1030675365 17672655420 -6365136037-74570731477      0      0  -3000    0 LD 
 7006514151184000  5771552451  3673361362   806436466 15545772772 -7781467607-74908136043      0      0  -3000    0 LD 
 7006514181184000  5814970415  3647914737   581309106 13395910870 -9179814000-75162986571      0      0  -3000    0 LD 
 7006514211184000  5851907397  3618302103   355541371 11225530777-10558536845-75335015257      0      0  -3000    0 LD 
 7006514241184000  5882305571  3584584746   129382014  9037123221-11916030533-75424047558      0      0  -3000    0 LD 
 7006514271184000  5906114626  3546828721   -96919834  6833205923-13250724370-75430003105      0      0  -3000    0 LD 
 7006514301184000  5923291838  3505104735  -323114940  4616320300-14561084334-75352896385      0      0  -3000    0 LD 
 7006514331184000  5933802140  3459488045  -548954257  2389027831-15845615267-75192837423      0      0  -3000    0 LD 
 7006514361184000  5937618175  3410058327  -774189214   153905614-17102864262-74950031096      0      0  -3000    0 LD 
 7006514391184000  5934720333  3356899552  -998571991 -2086457390-18331422654-74624774720      0      0  -3000    0 LD 
 7006514421184000  5925096788  3300099848 -1221855798 -4329462556-19529925834-74217456988      0      0  -3000    0 LD 
 7006514451184000  5908743521  3239751373 -1443795149 -6572504180-20697053679-73728558900      0      0  -3000    0 LD 
 7006514481184000  5885664335  3175950176 -1664146141 -8812973252-21831532563-73158654175      0      0  -3000    0 LD 
 7006514511184000  5855870862  3108796054 -1882666729-11048261440-22932137698-72508407764      0      0  -3000    0 LD 
 7006514541184000  5819382553  3038392400 -2099116997-13275763696-23997694748-71778573784      0      0  -3000    0 LD 
 7006514571184000  5776226666  2964846057 -2313259424-15492880539-25027081292-70969994793      0      0  -3000    0 LD 
 7006514601184000  5726438246  2888267154 -2524859149-17697021738-26019228113-70083601291      0      0  -3000    0 LD 
 7006514631184000  5670060088  2808768945 -2733684231-19885610509-26973120022-69120410056      0      0  -3000    0 LD 
 7006514661184000  5607142696  2726467651 -2939505909-22056086554-27887796655-68081521578      0      0  -3000    0 LD 
 7006514691184000  5537744225  2641482287 -3142098844-24205907336-28762353106-66968118571      0      0  -3000    0 LD 
 7006514721184000  5461930430  2553934503 -3341241369-26332550531-29595941049-65781466326      0      0  -3000    0 LD 
 7006514751184000  5379774598  2463948402 -3536715737-28433518489-30387770022-64522911951      0      0  -3000    0 LD 
 7006514781184000  5291357464  2371650375 -3728308363-30506342763-31137108118-63193882704      0      0  -3000    0 LD 
 7006514811184000  5196767120  2277168919 -3915810060-32548589274-31843282955-61795882991      0      0  -3000    0 WD 
 7006514841184000  5096098904  2180634455 -4099016264-34557861140-32505682087-60330489084      0      0  -3000    0 WD 
 7006514871184000  4989455290  2082179157 -4277727243-36531798316-33123752770-58799346057      0      0  -2000    0 WD 
 7006514901184000  4876945773  1981936762 -4451748303-38468078617-33697002218-57204167334      0      0  -2000    0 WD 
 7006514931184000  4758686757  1880042399 -4620889990-40364420773-34224997616-55546733875      0      0  -2000    0 WD 
 7006514961184000  4634801425  1776632405 -4784968296-42218588050-34707365910-53828892568      0      0  -2000    0 WD 
 7006514991184000  4505419595  1671844146 -4943804846-44028391443-35143793865-52052553735      0      0  -2000    0 WD 
 7006515021184000  4370677580  1565815838 -5097227090-45791692205-35534028270-50219688185      0      0  -2000    0 WD 
 7006515051184000  4230718033  1458686365 -5245068475-47506403676-35877875931-48332324093      0      0  -2000    0 WD 
 7006515081184000  4085689783  1350595105 -5387168617-49170492315-36175203074-46392544700      0      0  -2000    0 WD 
 7006515111184000  3935747682  1241681744 -5523373464-50781979392-36425934847-44402487822      0      0  -2000    0 WD 
 7006515141184000  3781052430  1132086108 -5653535456-52338945301-36630055837-42364344658      0      0  -2000    0 WD 
 7006515171184000  3621770390  1021947978 -5777513684-53839533818-36787610279-40280355024      0      0  -2000    0 WD 
 7006515201184000  3458073399   911406912 -5895174022-55281952850-36898700810-38152802009      0      0  -1000    0 WD 
 7006515231184000  3290138573   800602079 -6006389255-56664473542-36963486888-35984009893      0      0  -1000    0 WD 
 7006515261184000  3118148122   689672082 -6111039206-57985431298-36982184109-33776344212      0      0  -1000    0 WD 
 7006515291184000  2942289148   578754793 -6209010851-59243229188-36955064228-31532210259      0      0  -1000    0 WD 
 7006515321184000  2762753436   467987188 -6300198439-60436340717-36882454520-29254049162      0      0  -1000    0 WD 
 7006515351184000  2579737247   357505176 -6384503591-61563310907-36764736672-26944334190      0      0  -1000    0 WD 
 7006515381184000  2393441098   247443443 -6461835392-62622756580-36602345949-24605567766      0      0  -1000    0 WD 
 7006515411184000  2204069546   137935287 -6532110475-63613366031-36395770035-22240279696      0      0  -1000    0 LD 
 7006515441184000  2011830979    29112470 -6595253105-64533900080-36145548295-19851027488      0      0  -1000    0 LD 
 7006515471184000  1816937386   -78894946 -6651195260-65383196203-35852272006-17440395433      0      0      0    0 LD 
 7006515501184000  1619604124  -185958748 -6699876704-66160172716-35516583477-15010989755      0      0      0    0 LD 
 7006515531184000  1420049673  -291952724 -6741245047-66863829522-35139173729-12565432723      0      0      0    0 LD 
 7006515561184000  1218495390  -396752806 -6775255784-67493246792-34720780680-10106359506      0      0      0    0 LD 
 7006515591184000  1015165274  -500237207 -6801872334-68047584839-34262188328 -7636416725      0      0      0    0 LD 
 7006515621184000   810285721  -602286564 -6821066070-68526084707-33764225711 -5158260530      0      0      0    0 LD 
 7006515651184000   604085284  -702784063 -6832816347-68928069062-33227765774 -2674555095      0      0      0    0 LD 
 7006515681184000   396794419  -801615576 -6837110521-69252944136-32653724307  -187970013      0      0      0    0 LD 
 7006515711184000   188645241  -898669783 -6833943959-69500199840-32043057921  2298823406      0      0      0    0 LA 
 7006515741184000   -20128731  -993838293 -6823320044-69669408957-31396762373  4783153062      0      0      0    0 LA 
 7006515771184000  -229292821 -1087015761 -6805250177-69760229637-30715872192  7262346338      0      0      0    0 LA 
 7006515801184000  -438611464 -1178100003 -6779753772-69772408550-30001459899  9733734631      0      0      0    0 WA 
 7006515831184000  -647848462 -1266992105 -6746858234-69705779757-29254633695 12194658749      0      0      0    0 LA 
 7006515861184000  -856767251 -1353596532 -6706598932-69560262571-28476535464 14642470008      0      0      0    0 LA 
 7006515891184000 -1065131152 -1437821220 -6659019165-69335862878-27668340409 17074530480      0      0      0    0 WA 
 7006515921184000 -1272703638 -1519577684 -6604170124-69032675584-26831256467 19488216675      0      0      0    0 WA 
 7006515951184000 -1479248599 -1598781107 -6542110844-68650884683-25966521658 21880924828      0      0      0    0 WA 
 7006515981184000 -1684530610 -1675350427 -6472908136-68190760997-25075400753 24250073732      0      0   1000    0 WA 
 7006516011184000 -1888315186 -1749208415 -6396636520-67652660980-24159183698 26593104962      0      0   1000    0 WA 
 7006516041184000 -2090369040 -1820281747 -6313378159-67037027517-23219185355 28907484027      0      0   1000    0 WA 
 7006516071184000 -2290460344 -1888501084 -6223222777-66344390555-22256744629 31190703005      0      0   1000    0 WA 
 7006516101184000 -2488358994 -1953801133 -6126267581-65575367319-21273222770 33440283201      0      0   1000    0 WA 
 7006516131184000 -2683836864 -2016120720 -6022617165-64730662400-20270001442 35653777796      0      0   1000    0 WA 
 7006516161184000 -2876668075 -2075402842 -5912383413-63811067685-19248480960 37828774381      0      0   1000    0 WA 
 7006516191184000 -3066629256 -2131594724 -5795685393-62817462344-18210078690 39962897598      0      0   1000    0 WA 
 7006516221184000 -3253499802 -2184647865 -5672649238-61750812658-17156227335 42053812135      0      0   1000    0 WA 
 7006516251184000 -3437062138 -2234518084 -5543408022-60612171378-16088373053 44099226016      0      0   2000    0 WA 
 7006516281184000 -3617101974 -2281165557 -5408101629-59402676333-15007973387 46096893663      0      0   2000    0 WA 
 7006516311184000 -3793408561 -2324554846 -5266876605-58123548804-13916495285 48044618105      0      0   2000    0 WA 
 7006516341184000 -3965774935 -2364654925 -5119886012-56776092431-12815413381 49940252775      0      0   2000    0 WA 
 7006516371184000 -4133998169 -2401439203 -4967289274-55361692521-11706208339 51781703700      0      0   2000    0 WA 
 7006516401184000 -4297879610 -2434885537 -4809252015-53881815150-10590365009 53566932083      0      0   2000    0 WA 
 7006516431184000 -4457225125 -2464976242 -4645945887-52338005897 -9469370488 55293956802      0      0   2000    0 WA 
 7006516461184000 -4611845335 -2491698096 -4477548401-50731888515 -8344712308 56960856527      0      0   2000    0 WA 
 7006516491184000 -4761555847 -2515042339 -4304242735-49065163868 -7217876856 58565772012      0      0   2000    0 WA 
 7006516521184000 -4906177485 -2535004663 -4126217549-47339608543 -6090347460 60106909033      0      0   2000    0 WA 
 7006516551184000 -5045536515 -2551585207 -3943666788-45557072728 -4963601934 61582540926      0      0   2000    0 WA 
 7006516581184000 -5179464860 -2564788529 -3756789469-43719478247 -3839110472 62991010268      0      0   3000    0 WA 
 7006516611184000 -5307800316 -2574623586 -3565789477-41828817048 -2718334038 64330730887      0      0   3000    0 WA 
 7006516641184000 -5430386754 -2581103699 -3370875347-39887149253 -1602722493 65600190511      0      0   3000    0 WA 
 7006516671184000 -5547074328 -2584246523 -3172260034-37896600387  -493712464 66797953085      0      0   3000    0 WA 
